k,revert,brier,logloss,root series wins squared error
13,0.91,0.22816166211436942,0.6484059442028175,2.261950240748112
13,0.92,0.228039551651209,0.6481399902685755,2.2597833117838646
13,0.93,0.2279194856283474,0.647878173581012,2.257646485797668
13,0.94,0.227801582167392,0.6476207859090803,2.255541565849012
13,0.95,0.2276859627500878,0.6473681310661378,2.2534703982269306
13,0.96,0.22757275223191958,0.6471205253003843,2.2514348706091307
13,0.97,0.22746207884947864,0.6468782976912528,2.2494369098806577
13,0.98,0.22735407422102127,0.6466417905511203,2.247478479588381
13,0.99,0.2272488733396095,0.6464113598316021,2.245561577007648
13,1.0,0.22714661455819019,0.6461873755336053,2.243688229797786
14,0.0,0.2395036677547072,0.6719799021826581,2.4627602238155526
14,0.01,0.2393928092256992,0.6717556333175018,2.4607815044768118
14,0.02,0.2392813479858365,0.67153008510601,2.4587942810315138
14,0.03,0.23916927985893943,0.6713032464665613,2.4567984757567047
14,0.04,0.2390566008614722,0.6710751066659755,2.4547940128546113
14,0.05,0.2389433072089524,0.6708456553304266,2.4527808185535096
14,0.06,0.23882939532278738,0.6706148824571965,2.4507588212150684
14,0.07,0.23871486183754498,0.6703827784272779,2.448727951448253
14,0.08,0.2385997036086661,0.6701493340188515,2.4466881422299336
14,0.09,0.23848391772062955,0.6699145404216508,2.444639329032274
14,0.1,0.23836750149557387,0.669678389252242,2.4425814499570735
14,0.11,0.2382504525023903,0.6694408725702331,2.4405144458771417
14,0.12,0.238132768566292,0.669201982895441,2.4384382605848693
14,0.13,0.2380144477788716,0.6689617132260375,2.4363528409481248
14,0.14,0.2378954885086562,0.6687200570577017,2.4342581370736176
14,0.15,0.23777588941217132,0.668477008403803,2.4321541024778806
14,0.16,0.23765564944552295,0.6682325618166466,2.430040694266029
14,0.17,0.23753476787651087,0.6679867124098068,2.4279178733184574
14,0.18,0.23741324429728264,0.6677394558815805,2.425785604485643
14,0.19,0.2372910786375417,0.6674907885395973,2.423643856791241
14,0.2,0.23716827117832093,0.6672407073266134,2.421492603643641
14,0.21,0.23704482256633394,0.6669892098475309,2.4193318230561913
14,0.22,0.23692073382891762,0.666736294397676,2.4171614978762856
14,0.23,0.23679600638957732,0.6664819599923779,2.4149816160235167
14,0.24,0.23667064208415134,0.6662262063978874,2.412792170737129
14,0.25,0.2365446431776023,0.6659690341636793,2.410593160832971
